"asset_id","region","sub_region","installation_no","offical_eng_name","offical_chi_name","address_eng","address_chi","kwh_ml","running_pumps","total_pumps","mh","dm_update_time","dm_load_time"
48,HKI,HKI(D3),PS125,Repulse Bay Fresh Water Pumping Station,淺水灣食水抽水站,"Belleview Drive, Repulse Bay",淺水灣麗景道,140.12831,1.00000,4.00000,201903,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
125,,,,,,,,403.86738,1.00000,2.00000,201904,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
53,HKI,HKI(D1),PS052,Tong Shui Road Fresh Water Pumping Station,糖水道食水抽水站,"Tong Shui Road, North Point",北角糖水道,32.24626,4.00000,5.00000,201907,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
67,NTE,NTE(D2),PS130,Tai Po Salt Water Pumping Station,大埔海水抽水站,"17 Dai Kwai Street, Tai Po",大埔大貴街17號,353.77216,3.00000,3.00000,200903,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
54,HKI,HKI(D3),PS080,Wong Chuk Hang Fresh Water Pumping Station,黃竹坑食水抽水站,"Nam Fung Road, Aberdeen",香港仔南風道,228.88849,4.00000,4.00000,202106,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
78,NTE,NTE(D1),PS019,Tai Po Tau Raw Water Pumping Station,大埔頭原水抽水站,"2800 Tai Po Road, Tai Wo Section, Tai Po",大埔大埔道太和段2800號,229.47824,12.00000,24.00000,201004,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
50,HKI,HKI(D2),PS030,Severn Road Fresh Water Pumping Station,施勳道食水抽水站,"Severn Road, Mount Gough, The Peak",山頂歌賦山施勳道,166.73866,2.00000,2.00000,201904,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
59,HKI,HKI(D2),PS153,Sheung Wan Salt Water Pumping Station,上環海水抽水站,"1 Chung Kong Road, Sheung Wan",上環中港道1號,421.88741,3.00000,3.00000,202403,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
18,HKI,HKI(D1),PS007,Eastern Fresh Water Pumping Station,東區食水抽水站,"37 Stubbs Road, Wan Chai",灣仔司徒拔道37號,639.15070,5.00000,7.00000,201108,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
53,HKI,HKI(D1),PS052,Tong Shui Road Fresh Water Pumping Station,糖水道食水抽水站,"Tong Shui Road, North Point",北角糖水道,1.16279,0.00000,5.00000,201203,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
163,K,K(D2),PS113,Piper's Hill Ultra High Level Fresh Water and Salt Water Pumping Station,琵琶山超高地食水及海水抽水站,"Caldecott Road, Cheung Sha Wan",長沙灣赫德傑道,500.19901,3.00000,4.00000,202210,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
78,NTE,NTE(D1),PS019,Tai Po Tau Raw Water Pumping Station,大埔頭原水抽水站,"2800 Tai Po Road, Tai Wo Section, Tai Po",大埔大埔道太和段2800號,200.81191,18.00000,24.00000,201512,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
143,NTW,NTW(D4),PS010,Kau Wa Keng Fresh Water Pumping Station,九華徑食水抽水站,"Cheung Hang Road, Kau Wa Keng, Lai Chi Kok",荔枝角九華徑長坑道,486.27570,4.00000,4.00000,201305,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
48,HKI,HKI(D3),PS125,Repulse Bay Fresh Water Pumping Station,淺水灣食水抽水站,"Belleview Drive, Repulse Bay",淺水灣麗景道,99.62780,2.00000,4.00000,201504,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
143,NTW,NTW(D4),PS010,Kau Wa Keng Fresh Water Pumping Station,九華徑食水抽水站,"Cheung Hang Road, Kau Wa Keng, Lai Chi Kok",荔枝角九華徑長坑道,641.62821,2.00000,4.00000,201404,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
125,,,,,,,,364.79661,2.00000,2.00000,201804,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
143,NTW,NTW(D4),PS010,Kau Wa Keng Fresh Water Pumping Station,九華徑食水抽水站,"Cheung Hang Road, Kau Wa Keng, Lai Chi Kok",荔枝角九華徑長坑道,609.00747,4.00000,4.00000,201206,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
50,HKI,HKI(D2),PS030,Severn Road Fresh Water Pumping Station,施勳道食水抽水站,"Severn Road, Mount Gough, The Peak",山頂歌賦山施勳道,419.01367,2.00000,2.00000,201601,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
218,NTE,NTE(D1),PS155,To Shek Fresh Water Pumping Station,多石食水抽水站,"To Shek, Sha Tin",沙田多石,302.65181,3.00000,3.00000,202507,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
43,HKI,HKI(D1),PS002,Middle Gap Fresh Water Pumping Station,中峽食水抽水站,"Mount Nicholson Road, Mount Nicholson",聶歌信山聶歌信山道,511.28350,2.00000,2.00000,201305,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
156,,,,,,,,74.24156,3.00000,3.00000,202508,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
143,NTW,NTW(D4),PS010,Kau Wa Keng Fresh Water Pumping Station,九華徑食水抽水站,"Cheung Hang Road, Kau Wa Keng, Lai Chi Kok",荔枝角九華徑長坑道,530.89445,2.00000,4.00000,202412,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
43,HKI,HKI(D1),PS002,Middle Gap Fresh Water Pumping Station,中峽食水抽水站,"Mount Nicholson Road, Mount Nicholson",聶歌信山聶歌信山道,679.43337,2.00000,2.00000,202304,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
50,HKI,HKI(D2),PS030,Severn Road Fresh Water Pumping Station,施勳道食水抽水站,"Severn Road, Mount Gough, The Peak",山頂歌賦山施勳道,546.17849,2.00000,2.00000,201408,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
53,HKI,HKI(D1),PS052,Tong Shui Road Fresh Water Pumping Station,糖水道食水抽水站,"Tong Shui Road, North Point",北角糖水道,41.10096,4.00000,5.00000,202002,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
78,NTE,NTE(D1),PS019,Tai Po Tau Raw Water Pumping Station,大埔頭原水抽水站,"2800 Tai Po Road, Tai Wo Section, Tai Po",大埔大埔道太和段2800號,243.51640,15.00000,24.00000,201203,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
143,NTW,NTW(D4),PS010,Kau Wa Keng Fresh Water Pumping Station,九華徑食水抽水站,"Cheung Hang Road, Kau Wa Keng, Lai Chi Kok",荔枝角九華徑長坑道,533.58196,2.00000,4.00000,201605,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
14,HKI,HKI(D3),PS036,Brick Hill Salt Water Pumping Station,南朗山海水抽水站,"Shum Wan Road, Aberdeen",香港仔深灣道,446.94223,3.00000,3.00000,200902,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
50,HKI,HKI(D2),PS030,Severn Road Fresh Water Pumping Station,施勳道食水抽水站,"Severn Road, Mount Gough, The Peak",山頂歌賦山施勳道,1343.01205,2.00000,2.00000,202012,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
218,NTE,NTE(D1),PS155,To Shek Fresh Water Pumping Station,多石食水抽水站,"To Shek, Sha Tin",沙田多石,325.40162,3.00000,3.00000,202205,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
59,HKI,HKI(D2),PS153,Sheung Wan Salt Water Pumping Station,上環海水抽水站,"1 Chung Kong Road, Sheung Wan",上環中港道1號,476.67744,3.00000,3.00000,200908,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
146,NTW,NTW(D4),PS064,Lai Chi Kok Salt Water Pumping Station,荔枝角海水抽水站,"Lai King Hill Road, Lai Chi Kok",荔枝角荔景山道,615.65118,3.00000,3.00000,200902,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
32,HKI,HKI(D1),PS128,So Kon Po No.2 Fresh Water Pumping Station,掃桿埔二號食水抽水站,"Behind Hong Kong Stadium, So Kon Po",掃桿埔香港大球場後面,86.38672,4.00000,6.00000,201906,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
1,HKI,HKI(D4),PS021,Cheung Chau Fresh Water Pumping Station,長洲食水抽水站,"15 Cheung Kwai Road, Cheung Chau",長洲 長貴路15號,271.39361,4.00000,4.00000,201601,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
67,NTE,NTE(D2),PS130,Tai Po Salt Water Pumping Station,大埔海水抽水站,"17 Dai Kwai Street, Tai Po",大埔大貴街17號,360.52024,3.00000,3.00000,202105,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
18,HKI,HKI(D1),PS007,Eastern Fresh Water Pumping Station,東區食水抽水站,"37 Stubbs Road, Wan Chai",灣仔司徒拔道37號,670.06933,4.00000,7.00000,200912,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
5,HKI,HKI(D4),PS016,Shek Pik Raw Water Pumping Station,石壁原水抽水站,"Shek Pik Reservoir Road, Lantau Island",大嶼山石壁水塘道,337.59216,2.00000,5.00000,200903,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
219,NTE,NTE(D1),PS159,Kau To Fresh Water Pumping Station,九肚食水抽水站,"Ma Liu Shui Section, Tai Po Road",大埔公路馬料水段,683.22482,2.00000,3.00000,201707,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
1,HKI,HKI(D4),PS021,Cheung Chau Fresh Water Pumping Station,長洲食水抽水站,"15 Cheung Kwai Road, Cheung Chau",長洲 長貴路15號,300.68288,3.00000,4.00000,201704,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
32,HKI,HKI(D1),PS128,So Kon Po No.2 Fresh Water Pumping Station,掃桿埔二號食水抽水站,"Behind Hong Kong Stadium, So Kon Po",掃桿埔香港大球場後面,80.90183,4.00000,6.00000,202311,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
97,NTW,NTW(D5),PS141,A Kung Tin Fresh Water Pumping Station,亞公田食水抽水站,"Fan Kam Road, Pat Heung",元朗八鄉粉錦公路,382.43386,2.00000,3.00000,201306,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
87,NTW,NTW(D1),PS041,Tsuen Wan West Fresh Water and Salt Water Pumping Station,荃灣西食水及海水抽水站,"Route Twisk North 99, Route Twisk Villa, Tsuen Wan",荃灣荃錦公路北99號,153.38297,4.00000,4.00000,202509,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
158,NTW,NTW(D4),PS047,Kwai Shing Salt Water Pumping Station,葵盛海水抽水站,"Kwai Shing Circuit, Kwai Chung",葵涌葵盛圍,250.99369,2.00000,2.00000,201110,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
150,NTW,NTW(D4),PS103,Tsing Yi North High Level Fresh Water and Salt Water Pumping Station,青衣北高地食水及海水抽水站,"Liu To Road, Tsing Yi",青衣寮肚路,258.85564,3.00000,4.00000,202009,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
89,NTW,"",TW018,Yau Kom Tau Water Treatment Works,油柑頭濾水廠,"9.75 Milestone Castle Peak Road, Yau Kom Tau, Tsuen Wan",荃灣油柑頭青山公路九點七五咪,139.04948,5.00000,5.00000,201009,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
102,NTW,"",TW027,Ngau Tam Mei Water Treatment Works,牛潭尾濾水廠,"Chuk Yau Road, Ngau Tam Mei, Yuen Long",元朗牛潭尾竹攸路,218.26131,8.00000,8.00000,201503,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
73,NTE,NTE(D2),PS077,Fanling Raw Water Pumping Station,粉嶺原水抽水站,"Fan Kam Road, Fanling",粉嶺粉錦公路,248.72067,6.00000,6.00000,201202,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
23,HKI,HKI(D2),PS028,Magazine Gap Road Fresh Water Pumping Station,馬己仙峽道食水抽水站,"Magazine Gap Road, Mid-levels",半山區馬己仙峽道,726.16797,3.00000,3.00000,201610,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
79,,,,,,,,34.23324,4.00000,4.00000,200911,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
170,HKI,HKI(D3),PS156,Telegraph Bay Salt Water Pumping Station,鋼綫灣海水抽水站,Pok Fu Lam,薄扶林,389.96676,3.00000,3.00000,202405,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
71,NTE,NTE(D2),PS111,Tai Po East Fresh Water Pumping Station,大埔東食水抽水站,"Ting Kok Road, Tai Po",大埔汀角路,295.97855,2.00000,2.00000,201803,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
29,HKI,HKI(D2),PS102,Sai Ying Pun Fresh Water Pumping Station,西營盤食水抽水站,"Junction of Water Street & Connaught Road West, Sai Ying Pun",西營盤水街及干諾道西交界,105.91358,3.00000,5.00000,201911,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
110,K,K(D3),PS066,Shun Lee Tsuen Fresh Water Pumping Station,順利邨食水抽水站,"Shun Lee Tsuen Clear Water Bay Road, Choi Wan",彩雲清水灣道順利邨,572.85344,6.00000,6.00000,202403,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
38,HKI,HKI(D3),PS001,Aberdeen Raw Water Pumping Station,香港仔原水抽水站,"Aberdeen Reservoir Road, Aberdeen",香港仔香港仔水塘道,104.07760,1.00000,1.00000,201909,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
158,NTW,NTW(D4),PS047,Kwai Shing Salt Water Pumping Station,葵盛海水抽水站,"Kwai Shing Circuit, Kwai Chung",葵涌葵盛圍,180.46170,1.00000,2.00000,202303,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
7,HKI,HKI(D4),PS099,Cheung Sha Fresh Water Pumping Station,長沙食水抽水站,"Cheung Sha, Lantau Island",大嶼山長沙,30.01556,6.00000,10.00000,201306,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
128,NTE,"",TW024,Ma On Shan Water Treatment Works,馬鞍山濾水廠,"Kwun Hang Village, Sai Sha Road, Ma On Shan",馬鞍山西沙路官坑村,393.58000,3.00000,5.00000,202404,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
117,K,K(D3),PS092,Ma Chai Hang Fresh Water Booster Pumping Station,馬仔坑食水增壓抽水站,"Lion Rock Park Ma Chai Hang, Chuk Yuen",竹園馬仔坑獅子山公園,62.02677,1.00000,2.00000,201902,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
97,NTW,NTW(D5),PS141,A Kung Tin Fresh Water Pumping Station,亞公田食水抽水站,"Fan Kam Road, Pat Heung",元朗八鄉粉錦公路,501.35135,2.00000,3.00000,201903,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
102,NTW,"",TW027,Ngau Tam Mei Water Treatment Works,牛潭尾濾水廠,"Chuk Yau Road, Ngau Tam Mei, Yuen Long",元朗牛潭尾竹攸路,214.56339,5.00000,8.00000,202206,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
73,NTE,NTE(D2),PS077,Fanling Raw Water Pumping Station,粉嶺原水抽水站,"Fan Kam Road, Fanling",粉嶺粉錦公路,273.56273,6.00000,6.00000,201809,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
158,NTW,NTW(D4),PS047,Kwai Shing Salt Water Pumping Station,葵盛海水抽水站,"Kwai Shing Circuit, Kwai Chung",葵涌葵盛圍,254.18396,2.00000,2.00000,202204,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
209,,,,,,,,1070.31778,2.00000,2.00000,201808,2026-08-21 11:45:24.567,2026-08-19 15:50:10.130
225,,,,,,,,697.34789,2.00000,2.00000,201608,2026-08-21 11:45:24.567,2026-08-19 15:50:10.130
38,HKI,HKI(D3),PS001,Aberdeen Raw Water Pumping Station,香港仔原水抽水站,"Aberdeen Reservoir Road, Aberdeen",香港仔香港仔水塘道,97.81542,1.00000,1.00000,201905,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
152,,,,,,,,245.15470,5.00000,5.00000,202110,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
87,NTW,NTW(D1),PS041,Tsuen Wan West Fresh Water and Salt Water Pumping Station,荃灣西食水及海水抽水站,"Route Twisk North 99, Route Twisk Villa, Tsuen Wan",荃灣荃錦公路北99號,147.51040,4.00000,4.00000,202310,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
38,HKI,HKI(D3),PS001,Aberdeen Raw Water Pumping Station,香港仔原水抽水站,"Aberdeen Reservoir Road, Aberdeen",香港仔香港仔水塘道,115.16000,1.00000,1.00000,201907,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
117,K,K(D3),PS092,Ma Chai Hang Fresh Water Booster Pumping Station,馬仔坑食水增壓抽水站,"Lion Rock Park Ma Chai Hang, Chuk Yuen",竹園馬仔坑獅子山公園,83.66718,1.00000,2.00000,201803,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
150,NTW,NTW(D4),PS103,Tsing Yi North High Level Fresh Water and Salt Water Pumping Station,青衣北高地食水及海水抽水站,"Liu To Road, Tsing Yi",青衣寮肚路,229.26289,4.00000,4.00000,202007,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
79,,,,,,,,127.89272,4.00000,4.00000,202504,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
152,,,,,,,,274.39236,4.00000,5.00000,201111,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
38,HKI,HKI(D3),PS001,Aberdeen Raw Water Pumping Station,香港仔原水抽水站,"Aberdeen Reservoir Road, Aberdeen",香港仔香港仔水塘道,492.52793,1.00000,1.00000,202502,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
7,HKI,HKI(D4),PS099,Cheung Sha Fresh Water Pumping Station,長沙食水抽水站,"Cheung Sha, Lantau Island",大嶼山長沙,26.73538,6.00000,10.00000,201812,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
170,HKI,HKI(D3),PS156,Telegraph Bay Salt Water Pumping Station,鋼綫灣海水抽水站,Pok Fu Lam,薄扶林,430.59484,2.00000,3.00000,202007,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
23,HKI,HKI(D2),PS028,Magazine Gap Road Fresh Water Pumping Station,馬己仙峽道食水抽水站,"Magazine Gap Road, Mid-levels",半山區馬己仙峽道,818.30715,3.00000,3.00000,201802,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
64,NTE,NTE(D1),PS095,Ha Wong Yi Au Fresh Water Pumping Station,下黃宜凹食水抽水站,"Ha Wong Yi Au Village, Tai Po Road, Tai Po",大埔大埔道下黃宜凹村,263.91963,3.00000,3.00000,202107,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
23,HKI,HKI(D2),PS028,Magazine Gap Road Fresh Water Pumping Station,馬己仙峽道食水抽水站,"Magazine Gap Road, Mid-levels",半山區馬己仙峽道,697.72032,3.00000,3.00000,201505,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
29,HKI,HKI(D2),PS102,Sai Ying Pun Fresh Water Pumping Station,西營盤食水抽水站,"Junction of Water Street & Connaught Road West, Sai Ying Pun",西營盤水街及干諾道西交界,117.26241,4.00000,4.00000,202403,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
158,NTW,NTW(D4),PS047,Kwai Shing Salt Water Pumping Station,葵盛海水抽水站,"Kwai Shing Circuit, Kwai Chung",葵涌葵盛圍,213.78173,1.00000,2.00000,201109,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
128,NTE,"",TW024,Ma On Shan Water Treatment Works,馬鞍山濾水廠,"Kwun Hang Village, Sai Sha Road, Ma On Shan",馬鞍山西沙路官坑村,379.70618,4.00000,5.00000,202303,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
117,K,K(D3),PS092,Ma Chai Hang Fresh Water Booster Pumping Station,馬仔坑食水增壓抽水站,"Lion Rock Park Ma Chai Hang, Chuk Yuen",竹園馬仔坑獅子山公園,72.15966,2.00000,2.00000,202112,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
97,NTW,NTW(D5),PS141,A Kung Tin Fresh Water Pumping Station,亞公田食水抽水站,"Fan Kam Road, Pat Heung",元朗八鄉粉錦公路,395.01117,3.00000,3.00000,201106,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
70,NTE,NTE(D1),PS108,Shek Mun Fresh Water Booster Pumping Station,石門食水增壓抽水站,"On Ping Street, Sha Tin",沙田安平街,32.11076,5.00000,5.00000,200909,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
73,NTE,NTE(D2),PS077,Fanling Raw Water Pumping Station,粉嶺原水抽水站,"Fan Kam Road, Fanling",粉嶺粉錦公路,254.73941,6.00000,6.00000,202208,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
71,NTE,NTE(D2),PS111,Tai Po East Fresh Water Pumping Station,大埔東食水抽水站,"Ting Kok Road, Tai Po",大埔汀角路,264.68695,2.00000,2.00000,201808,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
128,NTE,"",TW024,Ma On Shan Water Treatment Works,馬鞍山濾水廠,"Kwun Hang Village, Sai Sha Road, Ma On Shan",馬鞍山西沙路官坑村,396.38303,4.00000,5.00000,202009,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
84,NTW,NTW(D1),PS084,Tsuen Wan Salt Water Pumping Station,荃灣海水抽水站,"Hoi Hing Road, Tsuen Wan",荃灣海興道,399.86467,4.00000,4.00000,200908,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
158,NTW,NTW(D4),PS047,Kwai Shing Salt Water Pumping Station,葵盛海水抽水站,"Kwai Shing Circuit, Kwai Chung",葵涌葵盛圍,215.13098,1.00000,2.00000,202212,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
79,,,,,,,,34.13884,4.00000,4.00000,201204,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
110,K,K(D3),PS066,Shun Lee Tsuen Fresh Water Pumping Station,順利邨食水抽水站,"Shun Lee Tsuen Clear Water Bay Road, Choi Wan",彩雲清水灣道順利邨,550.36646,4.00000,6.00000,201602,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
87,NTW,NTW(D1),PS041,Tsuen Wan West Fresh Water and Salt Water Pumping Station,荃灣西食水及海水抽水站,"Route Twisk North 99, Route Twisk Villa, Tsuen Wan",荃灣荃錦公路北99號,147.11822,4.00000,4.00000,201306,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
89,NTW,"",TW018,Yau Kom Tau Water Treatment Works,油柑頭濾水廠,"9.75 Milestone Castle Peak Road, Yau Kom Tau, Tsuen Wan",荃灣油柑頭青山公路九點七五咪,119.66735,5.00000,5.00000,201903,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
73,NTE,NTE(D2),PS077,Fanling Raw Water Pumping Station,粉嶺原水抽水站,"Fan Kam Road, Fanling",粉嶺粉錦公路,263.03754,6.00000,6.00000,201707,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
170,HKI,HKI(D3),PS156,Telegraph Bay Salt Water Pumping Station,鋼綫灣海水抽水站,Pok Fu Lam,薄扶林,428.84856,3.00000,3.00000,202501,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
79,,,,,,,,33.99836,3.00000,4.00000,201407,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
128,NTE,"",TW024,Ma On Shan Water Treatment Works,馬鞍山濾水廠,"Kwun Hang Village, Sai Sha Road, Ma On Shan",馬鞍山西沙路官坑村,400.03730,4.00000,5.00000,201909,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
89,NTW,"",TW018,Yau Kom Tau Water Treatment Works,油柑頭濾水廠,"9.75 Milestone Castle Peak Road, Yau Kom Tau, Tsuen Wan",荃灣油柑頭青山公路九點七五咪,144.21336,4.00000,5.00000,200906,2026-08-15 10:40:47.667,2026-07-31 09:42:19.165
87,NTW,NTW(D1),PS041,Tsuen Wan West Fresh Water and Salt Water Pumping Station,荃灣西食水及海水抽水站,"Route Twisk North 99, Route Twisk Villa, Tsuen Wan",荃灣荃錦公路北99號,169.35110,4.00000,4.00000,201902,2026-08-21 11:45:24.567,2026-07-31 09:42:19.165
