"schema_name","table_name","column_name","data_type"
pems,t_icip_cfg_tas,myid,integer
pems,t_icip_cfg_tas,myname,character varying(20)
pems,t_icip_cfg_tas,localip,character varying(20)
pems,t_icip_cfg_tas,note,character varying(200)
pems,t_icip_cfg_tas,ccs1,integer
pems,t_icip_cfg_tas,ccs2,integer
pems,t_icip_cfg_tas,monitormyid,integer
pems,t_icip_cfg_tas,cfgmcpid,integer
pems,t_icip_cfg_tas,cfgprdpid,integer
pems,t_icip_cfg_tas,cfghmppid,integer
pems,t_icip_cfg_tas,isactivestandby,integer
pems,t_icip_cfg_tas,cfgmc100pid,integer
pems,t_icip_cfg_tas,runmode,character varying(20)
pems,t_icip_cfg_tas,linux_ha_level,character varying(20)
pems,t_icip_cfg_tas,checkbrdworktimeout,integer
pems,t_icip_cfg_tas,logstyle,character varying(20)
pems,t_icip_cfg_tas,logbackupcount,integer
pems,t_icip_cfg_tas,logcache,character varying(20)
pems,t_icip_cfg_tas,recordtype_type,character varying(20)
pems,t_icip_cfg_tas,recordtypethreadnum,integer
pems,t_icip_cfg_tas,recordtypebufsize,integer
pems,t_icip_cfg_tas,recordtypefilepath,character varying(255)
pems,t_icip_cfg_tas,freflag0,integer
pems,t_icip_cfg_tas,tone0fq1,integer
pems,t_icip_cfg_tas,tone0dv1,integer
pems,t_icip_cfg_tas,tone0fq2,integer
pems,t_icip_cfg_tas,tone0dv2,integer
pems,t_icip_cfg_tas,freflag1,integer
pems,t_icip_cfg_tas,tone1fq1,integer
pems,t_icip_cfg_tas,tone1dv1,integer
pems,t_icip_cfg_tas,tone1fq2,integer
pems,t_icip_cfg_tas,tone1dv2,integer
pems,t_icip_cfg_tas,freflag2,integer
pems,t_icip_cfg_tas,tone2fq1,integer
pems,t_icip_cfg_tas,tone2dv1,integer
pems,t_icip_cfg_tas,tone2fq2,integer
pems,t_icip_cfg_tas,tone2dv2,integer
pems,t_icip_cfg_tas,freflag3,integer
pems,t_icip_cfg_tas,tone3fq1,integer
pems,t_icip_cfg_tas,tone3dv1,integer
pems,t_icip_cfg_tas,tone3fq2,integer
pems,t_icip_cfg_tas,tone3dv2,integer
pems,t_icip_cfg_tas,timeflag0,integer
pems,t_icip_cfg_tas,tone0on,integer
pems,t_icip_cfg_tas,tone0ondv,integer
pems,t_icip_cfg_tas,tone0off,integer
pems,t_icip_cfg_tas,tone0offdv,integer
pems,t_icip_cfg_tas,timeflag1,integer
pems,t_icip_cfg_tas,tone1on,integer
pems,t_icip_cfg_tas,tone1ondv,integer
pems,t_icip_cfg_tas,tone1off,integer
pems,t_icip_cfg_tas,tone1offdv,integer
pems,t_icip_cfg_tas,timeflag2,integer
pems,t_icip_cfg_tas,tone2on,integer
pems,t_icip_cfg_tas,tone2ondv,integer
pems,t_icip_cfg_tas,tone2off,integer
pems,t_icip_cfg_tas,tone2offdv,integer
pems,t_icip_cfg_tas,timeflag3,integer
pems,t_icip_cfg_tas,tone3on,integer
pems,t_icip_cfg_tas,tone3ondv,integer
pems,t_icip_cfg_tas,tone3off,integer
pems,t_icip_cfg_tas,tone3offdv,integer
pems,t_icip_cfg_tas,fxsparamringtimes,integer
pems,t_icip_cfg_tas,fxoparamincomingringtimes,integer
pems,t_icip_cfg_tas,sipserverflag,character varying(20)
pems,t_icip_cfg_tas,natedflag,character varying(20)
pems,t_icip_cfg_tas,autoswitchremotertpipandport,character varying(20)
pems,t_icip_cfg_tas,lastdeploydate,timestamp without time zone
pems,t_icip_cfg_tas,lastdeplayuserid,integer
pems,t_icip_cfg_tas,lastdeplayusername,character varying(255)
pems,t_icip_cfg_tas4callin,beginspan,integer
pems,t_icip_cfg_tas4callin,endspan,integer
pems,t_icip_cfg_tas4callin,cfgtaspid,integer
pems,t_icip_cfg_tas4callin,voicecodes,character varying(1000)
pems,t_icip_cfg_tas4callin,flag,character varying(20)
pems,t_icip_cfg_tas4callout,beginspan,integer
pems,t_icip_cfg_tas4callout,endspan,integer
pems,t_icip_cfg_tas4callout,cfgtaspid,integer
pems,t_icip_cfg_tas4callout,voicecodes,character varying(1000)
pems,t_icip_cfg_tas4callout,type,character varying(20)
pems,t_icip_cfg_tas4callout,ip,character varying(20)
pems,t_icip_cfg_tas4callout,port,integer
pems,t_icip_cfg_tas4callout,username,character varying(20)
pems,t_icip_cfg_tas4callout,password,character varying(20)
pems,t_icip_cfg_tas4callout,nodeid,integer
pems,t_icip_cfg_tas4callout,flag,character varying(20)
pems,t_icip_cfg_tas4chs,pid,integer
pems,t_icip_cfg_tas4chs,cfgtaspid,integer
pems,t_icip_cfg_tas4chs,type,character varying(20)
pems,t_icip_cfg_tas4chs,beginspan,integer
pems,t_icip_cfg_tas4chs,endspan,integer
pems,t_icip_cfg_tas4chs,beginchannel,integer
pems,t_icip_cfg_tas4chs,endchannel,integer
pems,t_icip_cfg_tas4chs,flag,character varying(20)
pems,t_icip_cfg_tas4dti,span,integer
pems,t_icip_cfg_tas4dti,cfgtaspid,integer
pems,t_icip_cfg_tas4dti,no,character varying(50)
pems,t_icip_cfg_tas4dti,flag,character varying(20)
pems,t_icip_cfg_tas4ehreg,pid,integer
pems,t_icip_cfg_tas4ehreg,cfgtaspid,integer
pems,t_icip_cfg_tas4ehreg,userid,character varying(20)
pems,t_icip_cfg_tas4ehreg,passwd,character varying(20)
pems,t_icip_cfg_tas4ehreg,username,character varying(200)
pems,t_icip_cfg_tas4ehreg,flag,character varying(20)
pems,t_icip_cfg_tas4fxo,agch,integer
pems,t_icip_cfg_tas4fxo,cfgtaspid,integer
pems,t_icip_cfg_tas4fxo,no,character varying(50)
pems,t_icip_cfg_tas4fxo,flag,character varying(20)
pems,t_icip_cfg_tas4isx,cfgtaspid,integer
pems,t_icip_cfg_tas4isx,cfgisxpid,integer
pems,t_icip_cfg_tas4natsip,pid,integer
pems,t_icip_cfg_tas4natsip,cfgtaspid,integer
pems,t_icip_cfg_tas4natsip,nodeid,integer
pems,t_icip_cfg_tas4natsip,publicip,character varying(20)
pems,t_icip_cfg_tas4natsip,publicport,integer
pems,t_icip_cfg_tas4natsip,flag,character varying(20)
pems,t_icip_cfg_tas4natxiop,pid,integer
pems,t_icip_cfg_tas4natxiop,cfgtaspid,integer
pems,t_icip_cfg_tas4natxiop,nodeid,integer
pems,t_icip_cfg_tas4natxiop,publicip,character varying(50)
pems,t_icip_cfg_tas4natxiop,privateip,character varying(50)
pems,t_icip_cfg_tas4natxiop,flag,character varying(20)
pems,t_icip_cfg_tas4reg,id,integer
pems,t_icip_cfg_tas4reg,cfgtaspid,integer
pems,t_icip_cfg_tas4reg,nodeid,integer
pems,t_icip_cfg_tas4reg,brd,integer
pems,t_icip_cfg_tas4reg,domain,character varying(20)
pems,t_icip_cfg_tas4reg,port,integer
pems,t_icip_cfg_tas4reg,username,character varying(20)
pems,t_icip_cfg_tas4reg,password,character varying(20)
pems,t_icip_cfg_tas4reg,expires,integer
pems,t_icip_cfg_tas4reg,nat,character varying(20)
pems,t_icip_cfg_tas4reg,flag,character varying(20)
pems,t_icip_cfg_tas4sysvoice,id,integer
pems,t_icip_cfg_tas4sysvoice,cfgtaspid,integer
pems,t_icip_cfg_tas4sysvoice,description,character varying(100)
pems,t_icip_cfg_tas4sysvoice,filename,character varying(255)
pems,t_icip_cfg_telagent,pid,integer
pems,t_icip_cfg_telagent,cfgodbcpid,integer
pems,t_icip_cfg_telagent,cfgccspid,integer
pems,t_icip_cfg_telagent,cfgfocucommpid,integer
pems,t_icip_cfg_telagent,localip,character varying(50)
pems,t_icip_cfg_telagent,myid,integer
pems,t_icip_cfg_telagent,myname,character varying(50)
pems,t_icip_cfg_telagent,poolsize,integer
pems,t_icip_cfg_telagent,lastdeploydate,timestamp without time zone
pems,t_icip_cfg_telagent,lastdeplayuserid,integer
pems,t_icip_cfg_telagent,lastdeplayusername,character varying(255)
pems,t_icip_components,commid,integer
pems,t_icip_components,componenttype,integer
pems,t_icip_components,name,character varying(255)
pems,t_icip_fasr_record,uuid,character varying(64)
pems,t_icip_fasr_record,parentuuid,character varying(64)
pems,t_icip_fasr_record,vdnid,integer
pems,t_icip_fasr_record,agroutepid,bigint
pems,t_icip_fasr_record,workno,character varying(64)
pems,t_icip_fasr_record,agentname,character varying(255)
pems,t_icip_fasr_record,agentid,integer
pems,t_icip_fasr_record,caller,character varying(64)
pems,t_icip_fasr_record,called,character varying(64)
pems,t_icip_fasr_record,extension,character varying(64)
pems,t_icip_fasr_record,clientno,character varying(64)
pems,t_icip_fasr_record,calldirection,integer
pems,t_icip_fasr_record,begintime,timestamp without time zone
pems,t_icip_fasr_record,endtime,timestamp without time zone
pems,t_icip_fasr_record,agentgroupname,character varying(255)
pems,t_icip_fasr_record,agentgroupid,integer
pems,t_icip_fasr_record,skillname,character varying(255)
pems,t_icip_fasr_record,skillid,integer
pems,t_icip_fasr_record,recordfilename,character varying(256)
pems,t_icip_fasr_record,satisficing,integer
pems,t_icip_fasr_record,status,integer
pems,t_icip_fasr_record,cause,bigint
pems,t_icip_fasr_record,recogtext,text
pems,t_icip_fasr_record_copy,uuid,character varying(64)
pems,t_icip_fasr_record_copy,parentuuid,character varying(64)
pems,t_icip_fasr_record_copy,vdnid,integer
pems,t_icip_fasr_record_copy,agroutepid,bigint
pems,t_icip_fasr_record_copy,workno,character varying(64)
pems,t_icip_fasr_record_copy,agentname,character varying(255)
pems,t_icip_fasr_record_copy,agentid,integer
pems,t_icip_fasr_record_copy,caller,character varying(64)
pems,t_icip_fasr_record_copy,called,character varying(64)
pems,t_icip_fasr_record_copy,extension,character varying(64)
pems,t_icip_fasr_record_copy,clientno,character varying(64)
pems,t_icip_fasr_record_copy,calldirection,integer
pems,t_icip_fasr_record_copy,begintime,timestamp without time zone
pems,t_icip_fasr_record_copy,endtime,timestamp without time zone
pems,t_icip_fasr_record_copy,agentgroupname,character varying(255)
pems,t_icip_fasr_record_copy,agentgroupid,integer
pems,t_icip_fasr_record_copy,skillname,character varying(255)
pems,t_icip_fasr_record_copy,skillid,integer
pems,t_icip_fasr_record_copy,recordfilename,character varying(256)
pems,t_icip_fasr_record_copy,satisficing,integer
pems,t_icip_fasr_record_copy,status,integer
pems,t_icip_fasr_record_copy,cause,bigint
pems,t_icip_fasr_record_copy,recogtext,text
pems,t_icip_fasr_record_copy,ishandle,integer
pems,t_icip_fasr_record_had_recog_log,recorduuid,character varying(64)
pems,t_icip_fax_send_task,pid,bigint
pems,t_icip_fax_send_task,vdnid,integer
pems,t_icip_fax_send_task,agentid,integer
pems,t_icip_fax_send_task,callingno,character varying(20)
pems,t_icip_fax_send_task,faxno,character varying(20)
pems,t_icip_fax_send_task,title,character varying(500)
pems,t_icip_fax_send_task,remarks,character varying(1024)
pems,t_icip_fax_send_task,taskcreatedtime,timestamp without time zone
pems,t_icip_fax_send_task,taskscheduledstarttime,timestamp without time zone
pems,t_icip_fax_send_task,taskscheduledexpiretime,timestamp without time zone
pems,t_icip_fax_send_task,taskendtime,timestamp without time zone
pems,t_icip_fax_send_task,sendtime,timestamp without time zone
pems,t_icip_fax_send_task,downloadurl,character varying(500)
pems,t_icip_fax_send_task,faxfile,character varying(500)
pems,t_icip_fax_send_task,state,integer
pems,t_icip_fax_send_task,maxretrytimes,integer
pems,t_icip_fax_send_task,retrytimes,integer
pems,t_icip_fax_send_task,retryinterval,integer
pems,t_icip_fax_send_task,result,integer
pems,t_icip_faxs_recv,id,integer
pems,t_icip_faxs_recv,vdnid,integer
pems,t_icip_faxs_recv,workno,character varying(255)
pems,t_icip_faxs_recv,filename,character varying(255)
pems,t_icip_faxs_recv,time,timestamp without time zone
pems,t_icip_faxs_recv,readflag,integer
pems,t_icip_faxs_recv,pagenum,integer
pems,t_icip_faxs_recv,callingno,character varying(20)
pems,t_icip_faxs_recv,checked,integer
pems,t_icip_faxs_recv,calledno,character varying(20)
pems,t_icip_faxs_recv,faxresult,integer
pems,t_icip_faxs_recv,ifread,integer
pems,t_icip_faxs_recv,processdate,timestamp without time zone
pems,t_icip_faxs_recv,agentname,character varying(20)
pems,t_icip_faxs_recv,recid,character varying(50)
pems,t_icip_faxs_recv,processresult,character varying(255)
pems,t_icip_faxs_recv,sync,integer
pems,t_icip_faxs_sndfax1001d,id,integer
pems,t_icip_faxs_sndfax1001d,faxspec,character varying(100)
pems,t_icip_faxs_sndfax1001d,faxno,character varying(20)
pems,t_icip_faxs_sndfax1001d,startdate1,timestamp without time zone
pems,t_icip_faxs_sndfax1001d,enddate1,timestamp without time zone
pems,t_icip_faxs_sndfax1001d,startdate2,timestamp without time zone
pems,t_icip_faxs_sndfax1001d,enddate2,timestamp without time zone
pems,t_icip_faxs_sndfax1001d,priority,integer
pems,t_icip_faxs_sndfax1001d,uploadfaxfile,character varying(500)
pems,t_icip_faxs_sndfax1001d,uploadfaxfilealias,character varying(500)
pems,t_icip_faxs_sndfax1001d,uploadfaxfileconv,character varying(500)
pems,t_icip_faxs_sndfax1001d,sndstate,integer
pems,t_icip_faxs_sndfax1001d,ifconv,integer
pems,t_icip_faxs_sndfax1001d,convdate,timestamp without time zone
pems,t_icip_faxs_sndfax1001d,snddate,timestamp without time zone
pems,t_icip_faxs_sndfax1001d,sndresult,character varying(200)
pems,t_icip_faxs_sndfax1001d,maxsndcnt,integer
pems,t_icip_faxs_sndfax1001d,sndedcnt,integer
pems,t_icip_faxs_sndfax1001d,sndinterval,integer
pems,t_icip_faxs_sndfax1001d,agentid,character varying(50)
pems,t_icip_faxs_sndfax1001d,workno,character varying(50)
pems,t_icip_faxs_sndfax1001d,agentname,character varying(50)
pems,t_icip_faxs_sndfax1001d,insertdate,timestamp without time zone
pems,t_icip_faxs_sndfax1001d,ftpokafterconv,integer
pems,t_icip_faxs_sndfax1001d,sessionid,integer
pems,t_icip_faxs_sndfax1001d,sndok,integer
pems,t_icip_faxs_sndfax1001d,checked,integer
pems,t_icip_faxs_sndfax1001d,vdnid,bigint
pems,t_icip_grouptovdn,id,integer
pems,t_icip_grouptovdn,groupid,integer
pems,t_icip_grouptovdn,vdnid,integer
pems,t_icip_ivr_autocalllist,id,integer
pems,t_icip_ivr_autocalllist,telnum,character varying(50)
pems,t_icip_ivr_autocalllist,starttime,time without time zone
pems,t_icip_ivr_autocalllist,endtime,time without time zone
pems,t_icip_ivr_autocalllist,failrepeatcallcount,integer
pems,t_icip_ivr_autocalllist,lasttime,timestamp without time zone
pems,t_icip_ivr_autocalllist,policyid,integer
pems,t_icip_ivr_autocallpolicy,policyid,integer
pems,t_icip_ivr_autocallpolicy,maxrepeatcallcount,integer
pems,t_icip_ivr_autocallpolicy,repeatcallinterval,integer
pems,t_icip_ivr_autocallpolicy,playvoice,character varying(1024)
pems,t_icip_ivr_autocallpolicy,flowid,integer
pems,t_icip_ivr_autocallpolicy,policytype,integer
pems,t_icip_ivr_autocallresult,id,integer
pems,t_icip_ivr_autocallresult,telnum,character varying(50)
pems,t_icip_ivr_autocallresult,lastcalltime,timestamp without time zone
pems,t_icip_ivr_autocallresult,failrepeatcallcount,integer
pems,t_icip_ivr_autocallresult,lastcallcause,integer
pems,t_icip_ivr_autocallresult,dtmf,character varying(20)
pems,t_icip_ivr_businesstype,pid,integer
pems,t_icip_ivr_businesstype,businessname,character varying(50)
pems,t_icip_ivr_businesstype,flowid,integer
pems,t_icip_ivr_businesstype,nodeid,integer
pems,t_icip_ivr_cfg_voice,type,integer
pems,t_icip_ivr_cfg_voice,playstyle,integer
pems,t_icip_ivr_cfg_voice,ttstext,character varying(1000)
pems,t_icip_ivr_cfg_voice,voicefilename,character varying(255)
pems,t_icip_ivr_cfg_voice,showfilename,character varying(255)
pems,t_icip_ivr_dtmf_for_business,basecallpid,bigint
pems,t_icip_ivr_dtmf_for_business,dtmf,integer
pems,t_icip_ivr_dtmf_for_business,busi,character(10)
pems,t_icip_ivr_dtmf_for_business,ismkey,integer
pems,t_icip_ivr_query_track_record,id,integer
pems,t_icip_ivr_query_track_record,vdnid,integer
pems,t_icip_ivr_query_track_record,begintime,timestamp without time zone
pems,t_icip_ivr_query_track_record,flowid,integer
pems,t_icip_ivr_query_track_record,caller,character varying(255)
pems,t_icip_ivr_query_track_record,called,character varying(255)
pems,t_icip_ivr_query_track_record,dtmf,character varying(1024)
pems,t_icip_ivr_query_track_record,nodeid,integer
pems,t_icip_ivr_query_track_record,endtime,timestamp without time zone
pems,t_icip_ivr_query_track_record,ivrtime,integer
pems,t_icip_ivr_query_track_record,span,integer
pems,t_icip_ivr_query_track_record,channel,integer
pems,t_icip_ivr_record,id,integer
pems,t_icip_ivr_record,ivrroutepid,bigint
pems,t_icip_ivr_record,basecallpid,bigint
pems,t_icip_ivr_record,vdnid,integer
pems,t_icip_ivr_record,flowid,integer
pems,t_icip_ivr_record,flowname,character varying(255)
pems,t_icip_ivr_record,callingno,character varying(64)
pems,t_icip_ivr_record,calledno,character varying(54)
pems,t_icip_ivr_record,begintime,timestamp without time zone
pems,t_icip_ivr_record,endtime,timestamp without time zone
pems,t_icip_ivr_record,duration,integer
pems,t_icip_ivr_record,recordfile,character varying(255)
pems,t_icip_ivr_route_log,pid,bigint
pems,t_icip_ivr_route_log,basecallpid,bigint
pems,t_icip_ivr_route_log,vdnid,integer
pems,t_icip_ivr_route_log,vdnname,character varying(255)
pems,t_icip_ivr_route_log,ivrappid,integer
pems,t_icip_ivr_route_log,flowid,integer
pems,t_icip_ivr_route_log,flowname,character varying(255)
pems,t_icip_ivr_route_log,begintime,timestamp without time zone
pems,t_icip_ivr_route_log,answertime,timestamp without time zone
pems,t_icip_ivr_route_log,endtime,timestamp without time zone
pems,t_icip_ivr_route_log,callingno,character varying(64)
pems,t_icip_ivr_route_log,calledno,character varying(64)
pems,t_icip_ivr_route_log,logicno,integer
pems,t_icip_ivr_route_log,answertimelong,integer
pems,t_icip_ivr_route_log,talktimelong,integer
pems,t_icip_ivr_route_log,flowtype,integer
pems,t_icip_ivr_trace_log,pid,bigint
pems,t_icip_ivr_trace_log,ivrroutepid,bigint
pems,t_icip_ivr_trace_log,begintime,timestamp without time zone
pems,t_icip_ivr_trace_log,endtime,timestamp without time zone
pems,t_icip_ivr_trace_log,flowid,integer
pems,t_icip_ivr_trace_log,nodeid,integer
pems,t_icip_ivr_trace_log,nodetype,smallint
pems,t_icip_ivr_trace_log,nodename,character varying(255)
